Price,Close,High,Low,Open,Volume
Ticker,^JKSE,^JKSE,^JKSE,^JKSE,^JKSE
Date,,,,,
2001-05-03,371.9245300292969,373.7114783514389,362.26990674911366,362.7468779442753,7538800
2001-05-04,375.54339599609375,377.1813327281534,370.69357867033875,371.97453466886566,6771500
2001-05-08,372.95947265625,377.4443138456877,371.1005362707447,375.839365370363,4880800
2001-05-09,372.0965270996094,372.1125482053011,367.00172394046814,372.1125482053011,3160500
2001-05-10,369.01861572265625,374.0364256431974,367.4136977676535,372.1635127558697,5611800
2001-05-11,370.3445739746094,370.3445739746094,366.7267035127014,368.69662795222354,6084100
2001-05-14,368.2677001953125,370.9045911206068,367.8447124843622,370.4176105354149,3510100
2001-05-15,370.861572265625,370.861572265625,367.3307038360471,367.71768218213265,3606000
2001-05-16,376.2133483886719,376.34935993855896,371.0645620480734,371.0645620480734,7958500
2001-05-17,376.6873474121094,379.5062380365789,375.2643985966721,376.86333544141786,7742000
2001-05-18,376.7813415527344,376.98134598402913,374.35043630517373,376.98134598402913,3484500
2001-05-21,380.3652038574219,380.3652038574219,373.36248562922424,376.19034800166025,3510600
2001-05-22,379.65521240234375,382.35710291756334,378.09426861775165,380.42218079275943,5246000
2001-05-23,380.6641845703125,380.6641845703125,377.83229394776356,379.3272614550433,2540300
2001-05-25,390.10882568359375,390.22982317653725,380.1152261926419,380.6852113561222,5295000
2001-05-28,392.772705078125,394.4136324133377,387.6289233744727,391.91275320156666,5509500
2001-05-29,406.3681945800781,406.5221802891078,392.73972693756974,392.73972693756974,16025400
2001-05-30,408.91107177734375,414.12086027179737,403.3562955020676,406.53717133878,18362400
2001-05-31,405.8471984863281,412.70191195795724,404.00626677426936,409.4070573852856,14076100
2001-06-01,396.4985656738281,408.76807684340713,393.54766131160846,405.76718663495,9669500
2001-06-05,396.4445495605469,396.4445495605469,386.4819554353861,394.9266033149118,7456200
2001-06-06,397.5865478515625,400.4664408819879,395.7576393924914,397.6015619168676,9145000
2001-06-07,397.9485168457031,399.6534676463152,394.86764297908064,396.84156525555807,6509000
2001-06-08,398.79547119140625,399.2214494722106,396.91053484577077,397.9234958782961,4091500
2001-06-11,404.4632873535156,404.4632873535156,397.6915473145943,398.86749649284553,5934500
2001-06-12,417.03277587890625,417.03277587890625,404.522246076096,405.6522069688113,9973400
2001-06-13,417.0667724609375,419.31168018956134,414.7898530389946,417.7557410024679,5494000
2001-06-14,416.7207946777344,419.11471403764153,413.8089206057833,416.3917974615354,6136900
2001-06-15,417.5457763671875,417.5457763671875,414.2078934581298,416.11181112768645,8671700
2001-06-18,421.45660400390625,421.45660400390625,415.2228681253164,416.56180531982875,4311000
2001-06-19,424.0254821777344,426.2533922571924,421.2935939186189,421.4405913689011,4700600
2001-06-20,432.30419921875,432.30419921875,423.69253467194136,423.69253467194136,5110400
2001-06-21,435.1940612792969,435.1940612792969,427.56536037688943,432.70514447322154,8386500
2001-06-22,437.5780029296875,437.5780029296875,432.7191828878575,435.38509495200947,5016300
2001-06-25,435.73504638671875,440.0278784889446,434.30108123005334,437.5779616830835,4432800
2001-06-26,438.388916015625,439.0198728641615,434.9410523778299,435.1800262161395,8248200
2001-06-27,436.1080017089844,438.4479068438054,433.38709946149277,438.4479068438054,9717600
2001-06-28,428.45733642578125,436.0190540712408,423.8715162320147,436.0190540712408,9646900
2001-06-29,437.6029968261719,437.6029968261719,427.0854000015756,428.2623562369044,7250400
2001-07-02,431.3191833496094,437.2929494829047,430.13322494609554,437.2929494829047,2864200
2001-07-03,428.6383056640625,433.4131136079193,427.43135193588034,431.2741893389497,5997800
2001-07-04,428.9902648925781,429.3492596866911,426.48438113591556,429.3492596866911,5828400
2001-07-05,430.98822021484375,431.6102052692224,427.85534661791405,428.901295874063,3198300
2001-07-06,432.86114501953125,432.86114501953125,428.59431278127875,430.88124160289266,7230600
2001-07-09,434.52105712890625,434.78105675997,430.2662180960478,431.9861522752007,13562200
2001-07-10,435.5870666503906,437.4579960989151,430.5822563733382,434.5380962078197,16116400
2001-07-11,437.4100036621094,437.7279844690464,433.04518305003467,435.3800837679976,13932300
2001-07-12,441.4488220214844,443.88171073074517,437.63097744973436,437.63097744973436,20033700
2001-07-13,446.1106262207031,448.26355755627884,441.67882240678875,441.67882240678875,12112000
2001-07-16,443.3067626953125,449.5585031762316,440.3618699127989,446.25263200234417,6587200
2001-07-17,446.4276428222656,446.57763088472956,440.2868599491119,443.453759472676,7004500
2001-07-18,453.2833557128906,453.2833557128906,446.7686250975757,446.7686250975757,8104600
2001-07-19,463.24298095703125,463.8809566484142,453.30037424312746,453.3053789314173,18280900
2001-07-20,460.8900451660156,466.08784084142974,458.37015426201083,464.2699184565267,15191100
2001-07-23,470.2107238769531,478.3494150435262,463.3409958290254,463.3409958290254,29457400
2001-07-24,457.9001770019531,472.16060828946644,454.81429857451417,472.16060828946644,22755300
2001-07-25,447.6075439453125,456.7581880598287,444.95264870313684,456.7581880598287,14623000
2001-07-26,443.6767272949219,453.82132136550246,441.9538024274128,447.9245477612342,10398100
2001-07-27,447.3636169433594,447.3636169433594,439.99290134459426,443.6777556235163,5863600
2001-07-30,449.17352294921875,451.25641915584583,446.5436204499568,447.4495910393985,8052100
2001-07-31,444.063720703125,449.1155261538677,441.37882758004446,448.85354293614535,6193500
2001-08-01,443.1767578125,444.7436829330002,441.4578305492221,443.52873386445725,4629100
2001-08-02,436.4440002441406,443.5457133980786,433.96909053153774,443.251749017103,5233700
2001-08-03,435.133056640625,436.4440102513265,430.4482414352508,436.4440102513265,3524400
2001-08-06,430.7932434082031,435.13307096414405,428.2613594548282,435.13307096414405,4694200
2001-08-07,432.9191589355469,434.68907907827906,427.8593582633654,429.77127117190616,4851200
2001-08-08,442.5087890625,442.5087890625,432.0481974046965,432.3741734949938,7137000
2001-08-09,430.6762390136719,446.1186314383816,428.66032622569566,443.5357546224337,9459400
2001-08-10,435.65704345703125,436.7399785742861,430.7422263321833,430.7422263321833,3715000
2001-08-13,441.163818359375,442.5127648472611,436.1010272516413,436.1010272516413,6441100
2001-08-14,441.8797912597656,444.29568226442655,439.0368844173412,442.38376943175615,7034000
2001-08-15,436.3890075683594,441.8297746426788,434.4550619036114,441.8297746426788,3729600
2001-08-16,435.30206298828125,436.8829951278172,432.59416053810446,435.9110480822198,5677800
2001-08-20,437.8519592285156,439.0209201132917,433.9371334554153,435.31906823500816,3909500
2001-08-21,437.17999267578125,440.31188994533375,436.3040501713943,437.8719823716243,29562000
2001-08-22,441.9607849121094,441.9607849121094,437.75394801258324,437.75394801258324,2830200
2001-08-23,439.67291259765625,441.76883943091684,436.42905064767274,441.76883943091684,6521000
2001-08-24,441.2018127441406,441.96478352061416,438.34892701579156,439.66589233174597,3160200
2001-08-27,441.2898254394531,443.73171644964424,439.84887202076237,441.4278205549642,4523700
2001-08-28,440.9228515625,442.9187761229175,439.7259071540716,441.15584420860944,5678900
2001-08-29,437.823974609375,441.2818479306951,435.8370523773859,440.2748680533924,5299100
2001-08-30,434.30108642578125,437.3439672382343,431.2311986080328,437.3439672382343,3462100
2001-08-31,435.5350646972656,436.01404997655106,433.35613331910963,433.8451279747715,4770600
2001-09-03,432.7551574707031,435.5180504088526,430.89323043754297,435.45604110391633,2473900
2001-09-04,441.14581298828125,441.14581298828125,431.7731921858228,432.7581391764528,4964700
2001-09-05,442.21478271484375,445.00568971197043,438.6569377950899,441.16883343511887,6434800
2001-09-06,448.67254638671875,448.67254638671875,441.5848094469091,442.5067706473979,6797600
2001-09-07,443.7887268066406,449.2505198403739,442.48076379858475,448.19056353693225,3904200
2001-09-10,443.583740234375,443.583740234375,440.75584742154825,443.1757361023392,4316500
2001-09-11,445.4596252441406,445.4596252441406,441.7487713621153,444.0876999635185,4793000
2001-09-12,429.83026123046875,439.91089318792314,427.69036035786195,439.91089318792314,8814900
2001-09-13,432.5501403808594,434.0250890423701,429.629264144406,431.453198238086,12150900
2001-09-14,425.6364440917969,433.1821403100276,423.4305058043293,432.44416244947416,4804400
2001-09-17,407.2341613769531,422.9695418099384,403.641314053589,422.9695418099384,7314700
2001-09-18,413.8169250488281,417.6847556847819,409.64008542624225,409.64008542624225,6160700
2001-09-19,422.4335632324219,422.7445252450879,414.00188471430266,414.00188471430266,5313400
2001-09-20,422.3295593261719,422.3295593261719,417.23976122673713,420.38362071267426,6622800
2001-09-21,414.410888671875,421.54961866942875,412.9359399178759,421.54961866942875,4328500
2001-09-24,410.3780517578125,414.0728848625715,403.30230766520066,414.0728848625715,3242500
2001-09-25,409.0710754394531,415.8688148701152,407.8401053098767,412.66193902087144,4559500
2001-09-26,401.0024108886719,408.09911976981715,397.57654924310134,407.7161390579895,3877200
2001-09-27,395.02862548828125,401.2183869247474,394.1806665611039,401.2183869247474,2988700
2001-09-28,392.4637145996094,398.14049540097136,388.9358368993005,395.0686241058293,9887000
2001-10-01,388.65985107421875,394.9606310751167,385.67199136497044,392.4517261012034,2858700
2001-10-02,377.2173156738281,388.0119090430324,375.13741003857183,388.0119090430324,4008900
2001-10-03,371.47357177734375,377.42634339271905,361.6579436740306,377.21135540888616,5159900
2001-10-04,381.2261962890625,381.2261962890625,371.8535743392578,373.0595211709742,5227000
2001-10-05,381.5731506347656,382.64308576803194,378.15827509733367,381.5181295844453,3833700
2001-10-08,367.0587158203125,375.1014021475807,362.4449121887621,375.1014021475807,6233600
2001-10-09,369.7826232910156,371.8175478537982,366.6797470764006,367.0087442977518,5410200
2001-10-10,368.2826843261719,371.14258904948264,367.45370653336226,369.32463601981044,2720400
2001-10-11,370.5745544433594,372.613476487042,369.54761690610655,369.54761690610655,3511600
2001-10-12,378.583251953125,379.0922348216238,371.01555343443226,371.01555343443226,4177300
2001-10-16,378.8652648925781,379.6842332742413,376.3833668234695,378.5892746535886,2097400
2001-10-17,381.3541564941406,381.3541564941406,376.80834329868503,379.00924647116847,2617800
2001-10-18,385.1499938964844,385.1499938964844,379.9641914206121,381.23413092709063,4572600
2001-10-19,387.83892822265625,387.83892822265625,384.04207873964685,384.67105209356345,4250100
2001-10-22,391.7447509765625,391.7447509765625,385.53597792094115,387.5748999680483,5118800
2001-10-23,391.7697448730469,394.7056351636068,391.4467594059262,392.5167250567375,5074900
2001-10-24,385.94598388671875,392.87772105384,385.1260084624115,392.29873356871224,3858100
2001-10-25,390.4197998046875,390.4197998046875,385.4870084235338,385.7329705287285,2012400
2001-10-26,387.8069152832031,389.88383039439907,385.88300936061614,389.88383039439907,2174500
2001-10-29,384.31304931640625,389.4648569163133,381.875155893542,388.09891275072107,2330300
2001-10-30,378.3472595214844,382.37710130260825,375.97436612693946,382.37710130260825,3387700
2001-10-31,383.7200622558594,384.29306853576605,376.8273554637073,377.95530231985634,3876400
2001-11-01,381.9841003417969,384.36401243795467,380.5171775528767,383.9650411764123,6874200
2001-11-02,380.63720703125,382.40712722181894,377.92329278604115,381.99515593657816,3507800
2001-11-05,375.1993713378906,379.7052077515642,373.3214537796653,379.7052077515642,2362500
2001-11-06,375.41436767578125,376.31435704597305,373.1084577076609,375.5813838775668,5529200
2001-11-07,377.486328125,378.2772824753255,375.0544158565429,375.9733864690551,3645500
2001-11-08,381.8221130371094,381.8221130371094,376.90030793673384,377.27529331081564,3622800
2001-11-09,377.3253173828125,382.1811465445923,375.57837606611685,381.8271564094969,348300
2001-11-12,371.3475646972656,377.09834823610845,368.60465984331677,377.08534825315525,2436500
2001-11-13,369.2336120605469,370.26958247376757,365.99274090894875,370.26958247376757,5307500
2001-11-14,372.77447509765625,373.23844627532606,369.90657538006656,369.95457765989255,3840300
2001-11-15,378.3622741699219,378.91324757850674,372.66248401159106,373.11345521248097,5466900
2001-11-16,378.6552734375,379.2852232805497,377.32231751324423,378.8172544367205,2969700
2001-11-19,382.7720947265625,382.7720947265625,377.4803084274801,378.18328400637876,4577000
2001-11-20,381.8231201171875,386.32791877785485,380.6581570103315,383.5400331314097,5401300
2001-11-21,382.0791015625,384.83698967173575,379.56421545620583,383.18605304494423,5193300
2001-11-22,380.8192138671875,382.08814648209363,378.9752608765737,382.08814648209363,3352200
2001-11-23,382.6891174316406,382.9221100735756,380.800183372291,380.8191950836106,4098600
2001-11-26,381.4131774902344,384.569060630681,378.70826558295784,383.1770859500868,3714300
2001-11-27,380.9612121582031,383.1691036725853,378.1373167446444,381.5261621327129,4932900
2001-11-28,382.8861083984375,383.39808189313345,379.95122499384263,380.96119547607765,3899100
2001-11-29,380.1781921386719,383.46508199636395,378.18028408100633,382.9100804102212,3220200
2001-11-30,380.293212890625,380.89816981442993,376.9653394818891,380.3872033731371,3154700
2001-12-03,380.7851867675781,382.0581475418161,379.1152687667187,380.1882251080479,3579900
2001-12-04,377.5423278808594,381.01619183945985,376.20137659946494,380.62420878885877,4771700
2001-12-05,377.9272766113281,379.5442180721743,377.08832000691217,377.5423123466436,2291700
2001-12-06,379.3402404785156,380.4491755709942,376.9883117927396,379.21423830462965,3480200
2001-12-07,377.1963195800781,379.84923147619634,375.83437306980875,379.4972249111962,3488900
2001-12-10,373.8484802246094,378.0713080845197,371.21958457102255,377.2423302857608,14350800
2001-12-11,371.2315673828125,372.6225045091271,368.45066965471256,372.6225045091271,3028700
2001-12-12,372.8384704589844,373.47644609074194,370.8275624789646,371.23153843865106,2406000
2001-12-13,374.6754150390625,375.32739771177563,372.9874924744424,373.33345678806506,4959400
2001-12-19,375.05938720703125,376.67233093443105,371.78851859521365,375.5633653672433,2275500
2001-12-20,377.81329345703125,377.81329345703125,374.21544158948336,375.54739046490096,1963800
2001-12-21,378.23626708984375,378.23626708984375,374.95337500568377,376.68432561638224,3358200
2001-12-26,377.9532775878906,378.3532864341051,376.8553283753524,378.2362865930625,1747300
2001-12-27,379.95220947265625,379.95220947265625,376.5413316011002,378.2782634506978,2794500
2001-12-28,392.020751953125,392.020751953125,378.80126528007696,380.0862189273936,6092500
2002-01-02,383.4430847167969,387.29391751351335,381.01016548676716,387.29391751351335,1941400
2002-01-03,381.4971618652344,383.44310061687355,377.6883194638616,383.44310061687355,1432500
2002-01-04,385.18597412109375,388.26785472101636,383.0490640101969,383.0490640101969,3742400
2002-01-07,388.7088317871094,388.7088317871094,384.3950047492892,385.75594407771547,4006400
2002-01-08,387.6789245605469,391.42978578075645,386.40398024286577,388.0839075912548,4142200
2002-01-09,391.48272705078125,391.48272705078125,387.3278902142075,387.70488968008755,4170100
2002-01-10,402.0533447265625,402.0533447265625,391.5177442291372,391.75275094737316,4924300
2002-01-11,411.75897216796875,417.46376728164506,403.7832998389838,403.7832998389838,10567200
2002-01-14,415.8208312988281,416.4687858314607,410.4380450693239,413.7399185884143,4600800
2002-01-15,421.23760986328125,421.89859489033233,416.46878293981405,416.46878293981405,7771500
2002-01-16,423.5685119628906,432.56416417243025,421.55861091269776,421.9985962358941,11699000
2002-01-17,425.02545166015625,425.02545166015625,417.86374306451165,422.5335442420828,3511200
2002-01-18,426.3944091796875,429.634273270743,425.09245791771787,425.09245791771787,3981000
2002-01-21,426.1344299316406,429.0153298652774,425.32446387011225,426.6054199170837,3178100
2002-01-22,428.455322265625,428.81932178158416,424.8744678724593,425.7624338278064,2582700
2002-01-23,433.9581298828125,433.9581298828125,428.76033397329803,428.9693102214096,5566400
2002-01-24,445.838623046875,448.61253234276916,435.083060508712,435.083060508712,10365400
2002-01-25,452.44140625,453.420341539326,446.55162082710405,446.55162082710405,6705200
2002-01-28,441.5498046875,452.44140968663476,440.7668456517128,452.44140968663476,7251000
2002-01-29,446.8226318359375,448.60857317254965,440.9698624611479,440.9698624611479,4614900
2002-01-30,444.4067077636719,446.4226204828175,441.8588028187789,446.4226204828175,3069900
2002-01-31,451.618408203125,451.618408203125,444.5066854975515,444.5066854975515,6268200
2002-02-01,454.26434326171875,455.92525888111714,450.9394603838102,453.155377608478,9846100
2002-02-04,451.1544189453125,453.8943024268501,449.4564870541877,453.8943024268501,2713900
2002-02-05,450.47247314453125,453.4893541209977,449.2265193974708,451.19745105652805,4117600
2002-02-06,446.192626953125,452.21241221207515,441.80180661997355,450.9424421043187,6017300
2002-02-07,433.1531677246094,446.3476313870915,431.01222925905125,446.3476313870915,6153100
2002-02-08,436.9630126953125,437.7229623805691,428.88932164288303,431.56820302746524,3844900
2002-02-11,438.82989501953125,439.00191590821987,434.66806979346154,437.77195282172084,2488800
2002-02-13,436.7720031738281,438.9019251643454,435.61204465497957,438.9019251643454,2834600
2002-02-14,439.3849182128906,439.934884614957,437.0450128854439,437.2579867795745,5957800
2002-02-15,449.363525390625,449.363525390625,438.9229221557052,439.3799051050518,6319500
2002-02-18,462.33099365234375,462.54097692967287,449.43348568883175,449.43348568883175,11289600
2002-02-19,460.6770935058594,466.6558649225268,456.8982182338231,462.2680350587204,11856000
2002-02-20,458.4401550292969,460.0610941032223,455.80326430808105,459.5790877272475,8174500
2002-02-21,459.3691101074219,461.8170128571161,456.54323134972793,458.6931415499212,10323100
2002-02-25,449.29852294921875,459.80809316774577,445.7766568454298,459.80809316774577,8334600
2002-02-26,448.6705322265625,451.0874608981884,446.63261712928033,449.90550004782773,5883100
2002-02-27,454.4842834472656,455.00126156950756,449.77844286544854,449.77844286544854,5270400
2002-02-28,453.2283630371094,456.4402436494067,448.91453556530416,454.000336166574,7746500
2002-03-01,452.1443786621094,452.9253541066034,449.08450026966585,452.9253541066034,3311800
2002-03-04,455.1692810058594,455.26827617302854,453.20335416881505,453.54733490997745,3547500
2002-03-05,459.25311279296875,460.63907566932403,455.9602417496784,455.9602417496784,4958000
2002-03-06,476.94244384765625,476.94244384765625,459.5321104268103,459.5321104268103,5894400
2002-03-07,472.37164306640625,476.14746667522684,471.90465073072824,472.4626124287964,15627200
2002-03-08,475.09649658203125,476.36344555566814,472.97157929676774,473.0035909901306,6353300
2002-03-11,474.0075378417969,478.259386387598,473.23657177805524,474.2855116335409,10720900
2002-03-12,469.34771728515625,474.34053430086453,466.3248247660589,474.08254874334824,7989400
2002-03-13,473.9815673828125,474.3965597891402,468.5377788415674,469.2187521151318,6004000
2002-03-14,467.9727783203125,474.17053507773807,467.0448054147085,474.17053507773807,13227000
2002-03-18,469.65771484375,469.65771484375,464.21291944199373,467.94778994241153,15240800
2002-03-19,471.6246337890625,472.28961643036894,470.0986922537549,470.0986922537549,20219500
2002-03-20,477.2674560546875,477.73542492204734,471.06368722833054,471.6686746946109,20054300
2002-03-21,480.6282653808594,485.5590729040575,477.48037785062354,477.48037785062354,20282000
2002-03-22,484.713134765625,485.25711994718233,480.3802955409959,480.6752974904021,10660500
2002-03-25,479.40936279296875,484.4881447500311,478.4823968934342,484.4881447500311,6804300
2002-03-26,481.8432312011719,483.8701603067503,480.336301372314,480.336301372314,8203600
2002-03-27,481.26727294921875,485.0361081459417,477.3404238851201,483.15519993242924,17033800
2002-03-28,481.7562561035156,488.1090058410242,479.9163313290537,481.26729196736045,18182100
2002-04-01,486.6490783691406,486.6490783691406,480.9882877182874,482.50623407168223,10455800
2002-04-02,489.0699768066406,491.77089109650325,485.93011473699363,487.1590708679363,14900200
2002-04-03,488.13800048828125,492.06082133143246,487.9149867134909,489.028956997419,6984600
2002-04-04,502.4804382324219,502.4804382324219,489.7919368396073,489.7919368396073,12811200
2002-04-05,508.97418212890625,509.88015273389846,500.92249349423935,500.92249349423935,18495100
2002-04-08,515.0599365234375,518.0737960733173,509.11915861419254,509.2811396037509,18794900
2002-04-09,519.980712890625,520.6087401741859,514.1879698840817,515.4728929551028,10003700
2002-04-10,533.7871704101562,533.7871704101562,520.9926863719496,521.7806805494755,19178800
2002-04-11,531.4923706054688,540.5960211534123,528.2155202573923,534.2922497210957,27759800
2002-04-12,539.2490234375,539.8879756101653,527.7704664580834,530.2513268950402,21800600
2002-04-15,549.816650390625,551.9475490430533,541.0419669037826,541.0419669037826,25433200
2002-04-16,551.5855712890625,557.5713617528247,548.3076834640584,550.9076191048007,26943000
2002-04-17,542.2529296875,556.1043815447391,539.0440699210914,553.1935448732668,29701500
2002-04-18,534.8171997070312,546.6986953336238,529.8303942622262,542.1739080416963,18087100
2002-04-19,532.76025390625,534.5211716435181,527.0344637522986,534.5211716435181,15641200
2002-04-22,535.6641845703125,540.6089997659856,533.7902339443118,533.7902339443118,13752900
2002-04-23,543.0398559570312,544.6508162579497,535.6351756543853,535.6351756543853,15172600
2002-04-24,544.2408447265625,546.9347096210423,539.286020454313,544.0448074335028,12140300
2002-04-25,544.5657958984375,547.2387266110486,540.9309885325383,545.0378234388264,15952000
2002-04-26,539.9419555664062,544.8477701045326,535.7870883046808,544.8477701045326,7393200
2002-04-29,525.8385009765625,539.872926775526,524.5635262867819,539.872926775526,7356900
2002-04-30,534.0411987304688,535.2111360450948,525.1845492684558,525.3925489746609,8233300
2002-05-01,534.6991577148438,536.7671314188684,531.2833360847299,534.0891961058356,5962800
2002-05-02,539.678955078125,539.678955078125,533.8991512969425,535.2051306138353,8304200
2002-05-03,544.0618286132812,544.0618286132812,539.4990179527921,539.6550177394188,8304200
2002-05-06,539.7869262695312,544.0428027279368,539.1029929888829,544.0428027279368,9046600
2002-05-07,544.8648071289062,544.8648071289062,537.8581214748765,539.9509966666183,6903400
2002-05-08,547.7196655273438,550.4585113428865,545.2257442412222,545.2257442412222,14111300
2002-05-10,543.8838500976562,551.0205350810166,542.7798891803793,547.9666378885253,7725800
2002-05-13,537.1231079101562,544.6288586973138,533.5932768270018,544.2108451572684,5599700
2002-05-14,538.6069946289062,539.2919654858187,534.3521556091439,537.1320765385431,6066900
2002-05-15,538.8660278320312,540.4669176042379,534.6421933838675,539.1140040098611,10490700
2002-05-16,529.724365234375,537.723077165551,529.0213896817618,537.723077165551,893500
2002-05-17,531.557373046875,533.4692861497073,530.0604218666041,530.0604218666041,7064200
2002-05-20,526.9135131835938,531.6182861254954,524.8635441415811,531.6182861254954,7591700
2002-05-21,525.3145141601562,527.3633843693938,523.3205734471449,526.8554085948485,4852400
2002-05-22,511.611083984375,525.3385461063959,506.5332788424113,525.3075414546962,8508000
2002-05-23,503.6494445800781,511.63112919998684,495.9627314136208,511.63112919998684,8556700
2002-05-24,506.9352722167969,508.35422338244234,502.67744219533694,504.0584004537341,5391100
2002-05-27,512.7740478515625,513.8100182710939,506.0822917105076,506.9402600251396,5914600
2002-05-28,513.5640258789062,516.1549286073418,510.29916862928735,512.7990409598651,6064700
2002-05-29,520.6707153320312,520.6707153320312,512.9820497188555,513.6239925089059,10814200
2002-05-30,522.5286865234375,524.404590119243,520.0627790214421,520.7057593826411,9671600
2002-05-31,530.7693481445312,530.7693481445312,522.9456776246944,522.9456776246944,6942500
2002-06-03,523.849609375,530.9473556253179,521.8496872024854,530.7963605247686,5928200
2002-06-04,518.914794921875,522.9636485204567,517.264834744844,522.9636485204567,3885400
2002-06-05,520.4447631835938,523.0026469900633,518.5927845096851,519.4547504605027,4710200
2002-06-06,513.7060546875,521.0247400686625,511.5851348921626,520.6117922453146,4043900
2002-06-07,514.0079956054688,514.4659855802217,510.593120062773,512.7040302788968,4307200
2002-06-10,511.3460693359375,513.7749602738554,508.45018609941354,513.7749602738554,4540500
2002-06-11,516.8009033203125,516.8009033203125,510.90315274413354,510.90315274413354,5557000
2002-06-12,523.9446411132812,523.9446411132812,516.2189285232478,517.109885068671,8484600
2002-06-13,540.0589599609375,540.0589599609375,524.0085603822293,524.0085603822293,16681400
2002-06-14,544.9828491210938,545.0158068246619,536.6581604292713,540.8569718638529,12060800
2002-06-17,544.4918212890625,544.4948118953926,540.478976889133,544.4948118953926,7134100
2002-06-18,539.794921875,547.2136388222326,537.5600237056931,545.0187171208074,10121400
2002-06-19,534.4992065429688,539.7949598030634,529.6993446177779,539.7949598030634,6038100
2002-06-20,529.9813842773438,534.4632044483772,529.6773799976341,534.4632044483772,3078700
2002-06-21,525.8424682617188,530.717278144539,522.6525902252905,530.3663396826723,2625100
2002-06-24,518.790771484375,525.3935417044917,515.2059501462032,525.3935417044917,3914000
2002-06-25,516.9389038085938,518.415836183036,513.5700771516207,518.415836183036,5047000
2002-06-26,503.4804382324219,516.0969524364715,498.72363452352363,515.9699432110153,5971200
2002-06-27,506.8462829589844,510.39915379928556,503.3654308018106,503.3654308018106,5735100
2002-06-28,504.9893493652344,511.4471058529155,501.6144807093405,507.85923279147573,4294300
2002-07-01,492.246826171875,505.5763242937161,488.4199793159525,505.1243460413372,7658000
2002-07-02,483.76116943359375,491.59387237525914,473.9755395756507,491.59387237525914,7248600
2002-07-03,478.5153503417969,483.1591818374412,476.20644983388206,483.1591818374412,4327600
2002-07-04,488.7049865722656,488.7049865722656,479.07135867086276,479.07135867086276,5915200
2002-07-05,492.7608337402344,495.08874612999085,489.7079434436633,489.7079434436633,10034900
2002-07-08,484.59613037109375,497.5656268355374,484.59613037109375,494.57575296323984,3520700
2002-07-09,480.290283203125,487.1220178399257,478.90935554485526,484.2261345406425,2790100
2002-07-10,477.3564147949219,480.3732956278973,472.4935975301212,480.3732956278973,3767700
2002-07-11,470.8006896972656,475.41150280353276,470.12572815513977,475.41150280353276,3365400
2002-07-12,479.5943603515625,479.87434824515685,471.7276618078982,471.7276618078982,4037500
2002-07-15,480.8832702636719,484.4531079702772,478.95832695924673,479.632311927644,6580900
2002-07-16,481.7482604980469,482.19523407962595,479.13636257715166,481.4722702562362,4735600
2002-07-17,479.3583679199219,481.74825908800466,475.56649271245885,481.74825908800466,8731800
2002-07-18,488.20098876953125,488.20098876953125,479.54831060185796,479.54831060185796,4694900
2002-07-19,484.8311462402344,487.2460608453183,482.9102004569422,487.2460608453183,4276200
2002-07-22,475.2554931640625,483.19118900041224,472.91860900175345,483.19118900041224,7828100
2002-07-23,477.06243896484375,477.2584457457264,470.09972759219295,472.2466472645329,6371700
2002-07-24,460.0101013183594,476.2124427751897,458.37915286823556,476.2124427751897,8261200
2002-07-25,453.1373596191406,463.78593192134207,452.06940802695203,461.1220646697442,6290900
2002-07-26,441.8577880859375,452.05139125340224,440.1508538446045,452.05139125340224,11130200
2002-07-29,455.0682678222656,455.3832579907875,439.2568721590324,442.1197672045544,8635100
2002-07-30,462.8009948730469,468.85474494631643,456.6182214991438,456.6182214991438,7221000
2002-07-31,463.6509704589844,463.74697502521576,456.7382449772409,462.7699927658712,5659700
2002-08-01,461.2650451660156,466.9288262959514,459.73211529877534,462.92599129334536,4137200
2002-08-02,456.2972412109375,459.729114462259,454.8272972073549,459.729114462259,2586000
2002-08-05,449.85546875,456.2972345132434,448.15955090125874,456.2972345132434,8952800
2002-08-06,440.91485595703125,447.40859139827387,437.69897763155825,447.40859139827387,5213600
2002-08-07,447.04364013671875,448.37659617324965,444.5117255443439,444.5117255443439,6810000
2002-08-08,446.4476318359375,450.5674667128736,445.72067036488204,448.05758508623023,7124600
2002-08-09,450.2184753417969,451.8174121538385,446.70661857283426,446.70661857283426,4090000
2002-08-12,448.50054931640625,451.19243062988926,446.916596072748,451.19243062988926,4162900
2002-08-13,450.95343017578125,450.95343017578125,447.70953806772246,448.27451848624173,4043700
2002-08-14,447.66253662109375,450.2294531288774,446.21261146970375,450.2294531288774,4594100
2002-08-15,448.7155456542969,449.24350973443467,445.4706767698848,448.2985696881098,4597100
2002-08-16,450.9674072265625,452.30536776990726,447.9385335889122,448.7155113599664,3209500
2002-08-19,451.4314270019531,451.4314270019531,448.2965393045859,450.96742529415707,3868000
2002-08-20,456.7332458496094,456.7332458496094,453.114368024163,453.114368024163,9726800
2002-08-21,457.2062072753906,457.2062072753906,452.8243892643124,456.7182196731707,5853500
2002-08-22,454.32733154296875,460.127093771851,452.7973922660001,459.14513733314953,3882700
2002-08-23,458.2531433105469,459.33711597334604,454.7042703382891,454.7042703382891,4050100
2002-08-26,456.3912353515625,458.1721719028043,454.5393176759515,458.02117680246937,3626400
